polity2,Year,CCode,sanctions,sanctionsl1,dpolity,S,W,ndpolity,ds,dw,lagus,lagun,lagpopgled,laggdpchng,GDP_UN,pop1,logpop,MEast,demaut,lGDP_UN,dpolityb,Pdpolity,menergy,senergy,mindustry,sindustry,murban,surban
6,1996,553,0,0,0,1,0.75,0,0,0,0,0,9.18574,4.6,225,9547,3.9798669225649,0,0.800000011920929,5.41610040220442,0,0.165680473372781,1.94591014905531,9.19352006979263e-16,42.4139132052687,19.1933996260193,5926,0
6,1997,553,0,0,0,1,0.75,0,0,0,0,0,9.21194,-2.5,247,9738,3.98846977020988,0,0.800000011920929,5.50938833662798,0,0.165680473372781,1.94591014905531,9.19352006979263e-16,45.7901680483819,22.7719090224357,6275,0
6,1998,553,0,0,0,1,0.75,0,0,0,0,0,9.17626,6.7,162,9934,3.9971241556592,0,0.800000011920929,5.08759633523238,0,0.165680473372781,5.30978684735979,2.98532719864697,47.8294406138368,14.7127089753311,6645,0
6,1999,553,0,0,0,1,0.75,0,0,0,0,0,9.19867,1.5,162,10628,4.00573804265142,0,0.800000011920929,5.08759633523238,0,0.165680473372781,6.35161537621163,3.69119662326029,50.3857370197052,16.9550342154957,7036,0
6,2000,553,0,0,0,1,0.75,0,0,0,0,0,9.22004,3.1,153,11370,4.01439451627354,0,0.800000011920929,5.03043792139244,0,0.165680473372781,6.02526974956856,2.80724736860829,46.2140538203991,11.5836794473588,7450,0
4,2001,553,0,0,-2,1,0.75,1,0,0,0,0,9.24097,3.3,147,11684,4.02300539724993,0,0.699999988079071,4.99043258677874,1,0.148148148148148,6.2696430319879,2.46139819499612,50.8548454652514,16.787338762469,7888,0
4,1972,560,1,1,NA,1,0.75,NA,NA,NA,NA,NA,NA,NA,NA,23000,4.36172783601759,0,0.699999988079071,NA,NA,0.148148148148148,7.48773376143644,1.83870401395853e-15,36,0,6151,0
4,1973,560,1,1,0,1,0.75,0,0,0,NA,NA,NA,NA,1181,23720,4.37511468469222,0,0.699999988079071,7.07411681619736,0,0.148148148148148,7.52185925220163,2.75805602093779e-15,39,0,6234,0
4,1974,560,1,1,0,1,0.75,0,0,0,NA,NA,NA,NA,1449,24920,4.39654803798713,0,0.699999988079071,7.27862894232068,0,0.148148148148148,7.51425465281641,1.83870401395853e-15,38,0,6318,0
4,1975,560,1,1,0,1,0.75,0,0,0,NA,NA,NA,NA,1460,25471,4.4060459958453,0,0.699999988079071,7.28619171470238,0,0.148148148148148,7.55851674304564,2.75805602093779e-15,38,0,6403,0
4,1976,560,1,1,0,1,0.75,0,0,0,NA,NA,10.1157,NA,1365,26129,4.41712278887802,0,0.699999988079071,7.21890970761906,0,0.148148148148148,7.6226639513236,1.83870401395853e-15,39,0,6489,0
4,1977,560,1,1,0,1,0.75,0,0,0,1,0,10.1373,2.2,1477,26685,4.42626720713961,0,0.699999988079071,7.29776828253138,0,0.148148148148148,7.49886973397693,9.19352006979263e-16,42,0,6576,0
4,1978,560,1,1,0,1,0.75,0,0,0,1,1,10.1584,-0.1,1657,27242,4.43523898859606,0,0.699999988079071,7.41276401742656,0,0.148148148148148,7.53476265703754,3.67740802791705e-15,46,0,6664,0
4,1979,560,1,1,0,1,0.75,0,0,0,1,1,10.1794,3,2000,28483,4.45458572986754,0,0.699999988079071,7.60090245954208,0,0.148148148148148,7.66434663209862,2.75805602093779e-15,49,0,6754,0
4,1980,560,1,1,0,1,0.75,0,0,0,1,1,10.2014,3.8,2826,29285,4.46664522836398,0,0.699999988079071,7.94661756324447,0,0.148148148148148,7.69984240739699,1.83870401395853e-15,53,0,6845,0
4,1981,560,1,1,0,1,0.75,0,0,0,1,1,10.2247,6.6,2835,30146,4.47922969481204,0,0.699999988079071,7.94979721616185,0,0.148148148148148,6.70110198684322,3.53315664106865,52,0,6937,0
4,1982,560,1,1,0,1,0.75,0,0,0,1,1,10.249,5.4,2531,31032,4.491809766592,0,0.699999988079071,7.83636976054512,0,0.148148148148148,5.41568627691699,1.93804628795614,29.7340299273494,10.612452021879,7030,0
4,1983,560,1,1,0,1,0.75,0,0,0,1,1,10.2741,-0.4,2732,31944,4.50438929718628,0,0.699999988079071,7.91278922069068,0,0.148148148148148,5.14868703955856,3.3931282561839,35.8757546176809,16.1422270395684,7125,0
4,1984,560,1,1,0,1,0.75,0,0,0,1,1,10.2997,-1.8,2359,32883,4.51697143246933,0,0.699999988079071,7.76599307940768,0,0.148148148148148,5.14561676114978,2.2024121155284,37.1941182310035,17.0339378000569,7221,0
4,1985,560,1,1,0,1,0.75,0,0,0,1,1,10.3257,5.1,1751,33849,4.52954584286172,0,0.699999988079071,7.46794233228585,0,0.148148148148148,5.69410474907694,3.4352203092295,31.5543137765179,11.861792307734,7318,0
4,1986,560,1,1,0,1,0.75,0,0,0,1,1,10.3516,-1.2,1942,34510,4.53794495929149,0,0.699999988079071,7.57147364885127,0,0.148148148148148,5.4881471550391,2.64646126085902,32.1499634533207,19.7565984796179,7416,0
4,1987,560,1,1,0,1,0.75,0,0,0,1,1,10.3773,0,2486,35184,4.54634521201671,0,0.699999988079071,7.81843027207066,0,0.148148148148148,5.95483585863695,3.22179004789569,36.7855455003253,13.7606391412883,7516,0
4,1988,560,1,1,0,1,0.75,0,0,0,2,1,10.4022,2.1,2614,35871,4.55474348396418,0,0.699999988079071,7.86863689418417,0,0.148148148148148,5.74582612454327,2.97950059380291,43.1208404675544,13.0650476227113,7617,0
4,1989,560,1,1,0,1,0.75,0,0,0,2,1,10.4261,4.2,2662,36572,4.56314871109586,0,0.699999988079071,7.88683299895506,0,0.148148148148148,5.91054052946233,2.80254996202045,37.6626350176112,12.6800552166734,7719,0
5,1990,560,1,1,1,1,0.75,0,0,0,3,1,10.4484,2.4,3040,37286,4.57154579523834,0,0.75,8.01961279440027,1,0.214953271028037,7.84854348245668,2.75805602093779e-15,42.2820528047734,15.7337583213145,7823,0
5,1991,560,1,1,0,1,0.75,0,0,0,3,1,10.4688,-0.3,3192,38014,4.57994357037994,0,0.75,8.0684029585697,0,0.214953271028037,7.85010354517558,1.83870401395853e-15,41.4961561808773,13.7768266595932,7928,0
6,1992,560,1,1,1,1,0.25,0,0,0,3,1,10.4894,-1,3389,38486,4.58530277552171,0,NA,8.12829017160705,1,0.165680473372781,7.81681996576455,9.19352006979263e-16,38.2383791967906,14.0154203327717,8035,0
8,1993,560,1,1,2,1,0.25,0,0,-0.5,3,1,10.5103,-2.1,3315,38964,4.59066353467363,0,NA,8.10621290261996,1,0.133828996282528,5.12380355138327,2.76529028258629,39.0746982971032,16.6208940062606,8143,0
9,1994,560,1,1,1,1,0.75,0,0,0,3,1,10.5314,1.2,3381,39447,4.59601398009328,0,0.949999988079071,8.12592680270789,1,0.109243697478992,7.98344006300654,0,44.4861278950233,17.8634164757786,8253,0
9,1995,560,0,1,0,1,0.75,0,0,0.5,3,1,10.5528,3.2,3692,39937,4.60137543829183,0,0.949999988079071,8.21392359562274,0,0.109243697478992,8.02617019494643,0,45.5702224606692,13.8400052921725,8364,0
9,1996,560,0,0,0,1,0.75,0,0,0,0,0,10.5744,3.1,3450,40583,4.60834414805189,0,0.949999988079071,8.14612951002541,0,0.109243697478992,8.01367414283268,1.83870401395853e-15,49.1300950034538,20.5652852246671,8476,0
9,1997,560,0,0,0,1,0.75,0,0,0,0,0,10.5944,4.3,3515,41398,4.61518173327702,0,0.949999988079071,8.16479480424477,0,0.109243697478992,8.04334217044161,1.83870401395853e-15,45.7320807259495,13.4903440024717,8590,0
9,1998,560,0,0,0,1,0.75,0,0,0,0,0,10.6133,2.6,3112,42228,4.62460176744225,0,0.949999988079071,8.04302088529828,0,0.109243697478992,4.38488389842573,2.99226832879267,45.0483684907382,15.9725381301917,8706,0
9,1999,560,0,0,0,1,0.75,0,0,0,0,0,10.6311,0.8,3012,43074,4.63402359356708,0,0.949999988079071,8.01035958891978,0,0.109243697478992,5.42265168833306,1.95822590860206,43.7094698533387,10.5603644912043,8823,0
9,2000,560,0,0,0,1,0.75,0,0,0,0,0,10.6479,2,2910,43938,4.63639761790985,0,0.949999988079071,7.97590836016554,0,0.109243697478992,6.9268917237688,3.05867794249741,46.0514318868061,9.78534880953068,8942,0
9,2001,560,0,0,0,1,0.75,0,0,0,0,0,10.6643,3.5,2572,44819,4.64895492834181,0,0.949999988079071,7.85243908535751,0,0.109243697478992,4.77870722527794,2.342099936773,45.5301602327006,11.1874183235786,9062,0
6,1990,565,0,0,NA,1,0.75,NA,0.5,0,0,0,NA,0.9,1661,1367,3.13576851456782,0,0.800000011920929,7.41517510961329,NA,0.165680473372781,7.71794178894749,2.46437795000974,41.0821745827727,15.5097590784409,135,0
6,1991,565,0,0,0,1,0.75,0,0,0,0,0,7.20786,2,1701,1410,3.14921911265538,0,0.800000011920929,7.43897159239586,0,0.165680473372781,4.81191866082001,3.42364417765911,39.7619537596639,11.6463971314175,147,0
6,1992,565,0,0,0,1,0.75,0,0,0,0,0,7.23494,8.2,1874,1447,3.16046853111904,0,0.800000011920929,7.53583046279837,0,0.165680473372781,4.74777713627245,1.90172791955472,42.0694785235652,13.4955669716858,153,0
6,1993,565,0,0,0,1,0.75,0,0,0,0,0,7.26184,7.1,1834,1485,3.17172645365323,0,0.800000011920929,7.51425465281641,0,0.165680473372781,5.31092202722201,2.5129497884992,44.143856081834,16.9159181239147,159,0
6,1994,565,0,0,0,1,0.75,0,0,0,0,0,7.28857,-1.7,2036,1524,3.18298496700358,0,0.800000011920929,7.61874237767041,0,0.165680473372781,5.80054264313968,2.83102227097594,46.5608761619784,13.1729941045844,165,0
6,1995,565,0,0,0,1,0.75,0,0,0,0,0,7.31512,7.3,2128,1564,3.19423674872383,0,0.800000011920929,7.66293785046154,0,0.165680473372781,6.06260998852733,3.19695826775594,41.0221401519438,16.809797759134,171,0
6,1996,565,0,0,0,1,0.75,0,0,0,0,0,7.34148,4.1,2057,1605,3.20547503674089,0,0.800000011920929,7.62900388965296,0,0.165680473372781,5.48278058783008,3.03261600740926,48.9671353057532,21.3353462341622,178,0
6,1997,565,0,0,0,1,0.75,0,0,0,0,0,7.36707,3.2,2078,1647,3.21669359916975,0,0.800000011920929,7.63916117165917,0,0.165680473372781,6.2342218896997,2.32132808393151,41.6464077617902,15.9000598099774,185,0
6,1998,565,0,0,0,1,0.75,0,0,0,0,0,7.40703,4.5,1886,1690,3.22788670461367,0,0.800000011920929,7.5422134631934,0,0.165680473372781,4.08866881137424,2.71694451706626,37.2355166458252,12.9719676662619,192,0
6,1999,565,0,0,0,1,0.75,0,0,0,0,0,7.42763,3.3,1829,1735,3.23929947912689,0,0.800000011920929,7.51152464839087,0,0.165680473372781,6.09694679855981,3.1580610461678,48.8360492180039,12.3989787189614,200,0
6,2000,565,1,0,0,1,0.75,0,0,0,0,0,7.44907,4.3,1826,1780,3.25042000230889,0,0.800000011920929,7.50988306115491,0,0.165680473372781,6.38380793551799,2.30190469607137,52.9960628771366,17.7612180500884,208,0
6,2001,565,1,1,0,1,0.75,0,0,0,0,0,7.44907,3.9,1639,1827,3.26173854735254,0,0.800000011920929,7.40184157874383,0,0.165680473372781,6.26195281798947,2.3768123956802,45.9883492638362,12.6258964296148,216,0
-9,1972,570,0,0,NA,0,0.5,NA,NA,NA,NA,NA,NA,NA,NA,1030,3.01283722470517,0,0.0500000007450581,NA,NA,0.0255591054313099,5.22015371311007,3.02354967406546,2,0,0,0
-7,1973,570,0,0,2,0.5,0.5,0,0,0,NA,NA,NA,NA,115,1071,3.02978947083186,0,0.150000005960464,4.74493212836325,1,0.06426735218509,4.74479220368762,2.77825538915799,3,0,0,0
-7,1974,570,0,0,0,0.5,0.5,0,0.5,0,NA,NA,NA,NA,128,1118,3.0484418035504,0,0.150000005960464,4.85203026391962,0,0.06426735218509,6.10047125270154,3.42369428091561,5,0,0,0
-7,1975,570,0,0,0,0.5,0.5,0,0,0,NA,NA,NA,NA,131,1166,3.066698550423,0,0.150000005960464,4.87519732320115,0,0.06426735218509,5.35873778233282,2.86586870510851,7,0,0,0
-7,1976,570,0,0,0,0.5,0.5,0,0,0,NA,NA,7.07918,NA,126,1214,3.08421868673924,0,0.150000005960464,4.83628190695148,0,0.06426735218509,5.75963327964528,3.43049303818681,10,0,0,0
-7,1977,570,0,0,0,0.5,0.5,0,0,0,0,0,7.10335,11,162,1244,3.0948203803548,0,0.150000005960464,5.08759633523238,0,0.06426735218509,4.38826242326859,2.70336351036813,12,0,0,0
-7,1978,570,0,0,0,0.5,0.5,0,0,0,0,0,7.12832,21.8,218,1274,3.10516942799933,0,0.150000005960464,5.38449506278909,0,0.06426735218509,6.74227660008611,2.00603454370244,15,0,0,0
-7,1979,570,0,0,0,0.5,0.5,0,0,0,0,0,7.15379,18.3,232,1305,3.1156105116743,0,0.150000005960464,5.44673737166631,0,0.06426735218509,5.21534337656588,2.47532887774931,18,0,0,0
-7,1980,570,0,0,0,0.5,0.5,0,0,0,0,0,7.1794,2.9,297,1339,3.12678057701201,0,0.150000005960464,5.6937321388027,0,0.06426735218509,5.50988008682651,3.55835385575775,21,0,0,0
-7,1981,570,0,0,0,0.5,0.5,0,0,0,0,0,7.20489,-2.7,295,1355,3.13193929521042,0,0.150000005960464,5.68697535633982,0,0.06426735218509,5.43193163205249,2.51886685115223,23,0,0,0
-7,1982,570,1,0,0,0.5,0.5,0,0,0,0,0,7.23029,1,264,1373,3.13767053723676,0,0.150000005960464,5.57594910314632,0,0.06426735218509,5.0891210008557,3.01071175852788,31.5722147992447,15.9511188969671,0,0
-7,1983,570,1,1,0,0.5,0.5,0,0,0,0,0,7.25558,3.6,262,1391,3.14332712999205,0,0.150000005960464,5.5683445037611,0,0.06426735218509,5.31090129503734,3.48746725762706,32.5712744882858,13.9711327924981,0,0
-7,1984,570,1,1,0,0.5,0.5,0,0,0,0,0,7.28071,-8.6,226,1409,3.14891099310936,0,0.150000005960464,5.42053499927229,0,0.06426735218509,6.40883622194334,2.81576204952729,32.8887096625826,10.4052003852439,0,0
-7,1985,570,1,1,0,0.5,0.5,0,0,0,0,0,7.30566,2.6,177,1428,3.15472820744016,0,0.150000005960464,5.17614973257383,0,0.06426735218509,5.38519923192716,3.05563941122826,27.5301424096729,22.334395234545,0,0
-7,1986,570,1,1,0,0,0,0,0,0,0,0,7.33041,9.4,194,1447,3.16046853111904,0,0.150000005960464,5.26785815906333,0,0.06426735218509,6.20113206160202,2.37302643513634,35.5808062023342,16.4593644105765,0,0
-7,1987,570,0,1,0,0,0,0,-0.5,-0.5,0,0,7.35494,2,255,1527,3.18383903705642,0,0.150000005960464,5.54126354515843,0,0.06426735218509,4.72353618121046,2.11448079360601,32.2533124208475,9.35827574638418,104,0
-7,1988,570,0,0,0,0,0,0,0,0,0,0,7.37927,5.1,303,1611,3.20709554041922,0,0.150000005960464,5.71373280550937,0,0.06426735218509,4.58772083330636,3.49883988101824,35.5173850104153,12.7132081819364,111,0
-7,1989,570,0,0,0,0,0,0,0,0,0,0,7.40341,13,341,1700,3.23044892137827,0,0.150000005960464,5.83188247728352,0,0.06426735218509,5.63461367427659,3.35688182862132,38.7236668854547,9.88030268529825,118,0
-7,1990,570,0,0,0,0,0,0,0,0,0,0,7.42739,12.6,394,1722,3.23603314711764,0,0.150000005960464,5.97635090929793,0,0.06426735218509,6.794549379628,3.37642949318257,42.2436131383146,14.5868306506438,125,0
-7,1991,570,0,0,0,0,0,0,0,0,0,0,7.45124,6.2,430,1745,3.2417954312952,0,0.150000005960464,6.06378520868761,0,0.06426735218509,7.00749262092428,2.25463239977267,40.7732787640629,9.50493698095716,133,0
-7,1992,570,0,0,0,0,0,0,0,0,0,0,7.4746,3.8,508,1768,3.24748226067705,0,0.150000005960464,6.23048144757848,0,0.06426735218509,6.12097103123252,2.93028913533667,35.5838376815018,15.6265398265187,141,0
8,1993,570,0,0,15,1,0.75,0,0,0,0,0,7.49748,4.8,498,1791,3.25309558584903,0,0.899999976158142,6.21060007702465,1,0.133828996282528,6.9330053626543,2.33089766097446,44.8211192240969,17.1405776511634,150,0
8,1994,570,0,0,0,1,0.75,0,1,0.75,0,0,7.51987,3.5,503,1814,3.25863728272408,0,0.899999976158142,6.22059017009974,0,0.133828996282528,6.43962041606026,3.26450576759678,47.4440079341689,12.2990038137287,159,0
8,1995,570,0,0,0,1,0.75,0,0,0,0,0,7.54178,3.4,554,1838,3.26434550705009,0,0.899999976158142,6.31716468674728,0,0.133828996282528,4.58857394823596,3.01989516775003,45.4267815799554,11.9276626790261,169,0
8,1996,570,0,0,0,1,0.75,0,0,0,0,0,7.5632,4.4,553,1862,3.26997967664532,0,0.899999976158142,6.31535800152233,0,0.133828996282528,4.98998234567587,2.76311533508764,44.4197610015515,8.98669625306927,180,0
8,1997,570,0,0,0,1,0.75,0,0,0,0,0,7.58494,10,592,1919,3.28307497473547,0,0.899999976158142,6.38350663488401,0,0.133828996282528,6.06597718829375,2.5129549853127,48.5482843782642,16.8765959802646,191,0
0,1998,570,0,0,-8,1,0.25,1,0,0,0,0,7.57287,8.1,508,1977,3.29600666931367,0,NA,6.23048144757848,1,0.323529411764706,5.84262673217832,3.21674179154282,44.1760979585658,18.5921153874549,203,0
2,1999,570,0,0,2,1,0.25,0,0,-0.5,0,0,7.58989,-4.6,515,2008,3.30276370847298,0,NA,6.24416690066374,1,0.34375,5.25444346486964,2.6826928377649,44.9871218733833,14.5460620154489,215,0
4,2000,570,0,0,2,1,0.25,0,0,0,0,0,7.60501,0.2,483,2035,3.30856441356124,0,NA,6.18001665365257,1,0.148148148148148,5.74914165353609,2.49906319281568,49.5547027447448,13.2565537993725,229,0
6,2001,570,0,0,2,1,0.25,0,0,0,0,0,7.61825,1.5,419,2116,3.3142886609475,0,NA,6.03787091992214,1,0.165680473372781,5.28291656987486,3.30973233793335,50.1039228859487,14.1105696154068,243,0
7,1972,571,0,0,NA,1,0.75,NA,NA,NA,NA,NA,NA,NA,NA,630,2.79934054945358,0,0.800000011920929,NA,NA,0.150943396226415,5.57126042615668,2.96775982582174,18,0,0,0
7,1973,571,0,0,0,1,0.75,0,0,0,NA,NA,NA,NA,319,650,2.81291335664286,0,0.800000011920929,5.76519110278484,0,0.150943396226415,5.4493877415052,2.32768946551702,15,0,0,0
7,1974,571,0,0,0,1,0.75,0,0,0,NA,NA,NA,NA,380,663,2.82151352840477,0,0.800000011920929,5.94017125272043,0,0.150943396226415,4.75629858838206,2.23234121474379,17,0,0,0
7,1975,571,0,0,0,1,0.75,0,0,0,NA,NA,NA,NA,429,677,2.83058866868514,0,0.800000011920929,6.06145691892802,0,0.150943396226415,5.52426611621845,3.82013692301427,21,0,0,0
7,1976,571,0,0,0,1,0.75,0,0,0,NA,NA,6.632,NA,440,714,2.85369821177617,0,0.800000011920929,6.08677472691231,0,0.150943396226415,5.22879389989668,3.00583632522521,25,0,0,0
7,1977,571,0,0,0,1,0.75,0,0,0,0,0,6.66715,3.6,514,754,2.87737134586977,0,0.800000011920929,6.24222326545517,0,0.150943396226415,5.53724073082856,2.65861230904279,26,0,0,0
7,1978,571,0,0,0,1,0.75,0,0,0,0,0,6.70244,19.5,648,797,2.90145832139611,0,0.800000011920929,6.47389069635227,0,0.150943396226415,5.71329059599833,2.72437044533745,27,0,0,0
7,1979,571,0,0,0,1,0.75,0,0,0,0,0,6.73787,9.9,869,841,2.92479599579791,0,0.800000011920929,6.76734312526539,0,0.150943396226415,4.99118694781083,2.9927808306179,27,0,0,0
7,1980,571,0,0,0,1,0.75,0,0,0,0,0,6.77342,14.3,1084,889,2.94890176097021,0,0.800000011920929,6.98841318199959,0,0.150943396226415,6.13313891631757,2.93031239575035,28,0,0,0
7,1981,571,0,0,0,1,0.75,0,0,0,0,0,6.80904,9.5,1049,941,2.97358962342726,0,0.800000011920929,6.9555926083963,0,0.150943396226415,6.03534183238008,2.51033750450492,28,0,0,0
7,1982,571,0,0,0,1,0.75,0,0,0,0,0,6.84464,7.5,953,974,2.98855895687862,0,0.800000011920929,6.8596149036542,0,0.150943396226415,5.22501390633233,2.5148401352803,32.5161373108313,11.7221844336373,0,0
7,1983,571,0,0,0,1,0.75,0,0,0,0,0,6.88013,16,1072,1008,3.00346053210951,0,0.800000011920929,6.97728134163075,0,0.150943396226415,4.5999237707812,3.21601237511932,35.2296580955716,14.3234254417331,0,0
7,1984,571,0,0,0,1,0.75,0,0,0,0,0,6.91545,11.5,1109,1043,3.01828430842653,0,0.800000011920929,7.01121398735037,0,0.150943396226415,5.02892843174322,3.26716451648596,34.84716921764,24.3997559071232,0,0
7,1985,571,0,0,0,1,0.75,0,0,0,0,0,6.95065,7.2,968,1079,3.03302144468291,0,0.800000011920929,6.87523208727658,0,0.150943396226415,5.72736932406639,1.98976635289627,37.5711882637738,16.7390169868813,0,0
7,1986,571,0,0,0,1,0.75,0,0,0,0,0,6.98564,7.5,1169,1117,3.04805317311561,0,0.800000011920929,7.06390396147207,0,0.150943396226415,5.49266220054228,2.65861478240421,41.1240515224591,13.3739325911181,0,0
8,1987,571,0,0,1,1,0.75,0,0,0,0,0,7.02024,8.9,1602,1156,3.06295783408451,0,0.850000023841858,7.3790081276283,1,0.133828996282528,5.2194891692894,3.39438393757874,34.6888058787705,13.0286682742546,106,0
8,1988,571,0,0,0,1,0.75,0,0,0,0,0,7.05429,15.3,2003,1196,3.07773117965239,0,0.850000023841858,7.60240133566582,0,0.133828996282528,6.61922740575852,3.20468054716214,34.0276887168625,15.6002625122589,115,0
8,1989,571,0,0,0,1,0.75,0,0,0,0,0,7.08763,15.3,2210,1238,3.0927206446841,0,0.850000023841858,7.7007477945118,0,0.133828996282528,5.15804809587071,3.0786592597232,39.6600708655156,17.0240893440951,125,0
8,1990,571,0,0,0,1,0.75,0,0,0,0,0,7.12009,21.9,2600,1281,3.10754912974469,0,0.850000023841858,7.86326672400957,0,0.133828996282528,6.02927498741098,3.37288763815831,41.5218445100853,15.157143062209,136,0
8,1991,571,0,0,0,1,0.75,0,0,0,0,0,7.15149,5.5,2686,1327,3.12287092286444,0,0.850000023841858,7.89580837708318,0,0.133828996282528,7.38390995178886,3.3972332364139,31.3549169275203,7.88314951094314,148,0
8,1992,571,0,0,0,1,0.75,0,0,0,0,0,7.1814,8.7,2772,1360,3.13353890837022,0,0.850000023841858,7.92732436030979,0,0.133828996282528,5.48143601117353,3.91072546807877,41.5116816949092,15.1440869987413,161,0
8,1993,571,0,0,0,1,0.75,0,0,0,0,0,7.20983,6.3,2557,1393,3.14395111642396,0,0.850000023841858,7.84658997529119,0,0.133828996282528,5.54106076310441,2.57325695087711,45.3172926862395,16.422717708454,175,0
8,1994,571,0,0,0,1,0.75,0,0,0,0,0,7.23676,-0.2,2722,1427,3.15442397311465,0,0.850000023841858,7.90912218321141,0,0.133828996282528,5.46994645535099,2.59278307704227,44.2379490097562,13.3363539008739,191,0
8,1995,571,0,0,0,1,0.75,0,0,0,0,0,7.26222,4,2854,1462,3.16494737262184,0,0.850000023841858,7.95647679803678,0,0.133828996282528,5.34721103175569,2.67291654635628,48.5343716801252,12.4291476426235,207,0
8,1996,571,0,0,0,1,0.75,0,0,0,0,0,7.28619,3.2,2689,1498,3.17551181336345,0,0.850000023841858,7.89692465626886,0,0.133828996282528,5.78592087257922,3.02370180166198,46.9647907480584,15.0642921501446,225,0
9,1997,571,0,0,1,1,0.75,0,0,0,0,0,7.31055,5.5,2987,1535,3.18610837981321,0,0.899999976158142,8.00202481821611,1,0.109243697478992,6.07981963424181,2.95996833903275,48.4121260021558,19.0581407630043,245,0
9,1998,571,0,0,0,1,0.75,0,0,0,0,0,7.33498,5.6,2868,1572,3.19645254170339,0,0.899999976158142,7.96137020171951,0,0.109243697478992,6.2834026419617,3.31672551157189,44.2643813121384,11.6997821861373,266,0
9,1999,571,0,0,0,1,0.75,0,0,0,0,0,7.35354,8.1,2743,1611,3.20709554041922,0,0.899999976158142,7.9168074909376,0,0.109243697478992,4.9066003176207,3.31404193638329,44.4375386797293,15.0745290541727,290,0
9,2000,571,0,0,0,1,0.75,0,0,0,0,0,7.37031,4.1,2881,1651,3.21774707326279,0,0.899999976158142,7.96589273508453,0,0.109243697478992,6.08735857495828,2.43417610391147,45.2384613136524,16.8759974192601,315,0
9,2001,571,0,0,0,1,0.75,0,0,0,0,0,7.37031,6.6,2872,1681,3.22556771343947,0,0.899999976158142,7.96276393016811,0,0.109243697478992,6.50454370365813,3.08511870435792,47.6036067081324,14.6665316597722,343,0
0,1972,572,0,0,NA,1,0.75,NA,NA,NA,NA,NA,NA,NA,NA,430,2.63346845557959,0,0.5,NA,NA,0.323529411764706,6.20720122043933,3.36254901301692,28,0,0,0
-10,1973,572,0,0,-10,0,0.25,1,0,0,NA,NA,NA,NA,403,460,2.66275783168157,0,0,5.99893656194668,1,0.034965034965035,5.07211535622265,2.28580829179644,31,0,0,0
-10,1974,572,0,0,0,0,0.25,0,-1,-0.5,NA,NA,NA,NA,477,478,2.67942789661212,0,0,6.16751649088834,0,0.034965034965035,5.95592821553399,3.73293141505902,32,0,0,0
-10,1975,572,0,0,0,0,0.25,0,0,0,NA,NA,NA,NA,568,488,2.68841982200271,0,0,6.34212141872115,0,0.034965034965035,4.33321471965551,2.95247088776189,33,0,0,0
-10,1976,572,0,0,0,0,0.25,0,0,0,NA,NA,6.17794,NA,517,499,2.69810054562339,0,0,6.24804287450843,0,0.034965034965035,6.0085597601583,2.88300551988039,34,0,0,0
-10,1977,572,0,0,0,0,0.25,0,0,0,0,0,6.2106,4.3,563,511,2.70842090013471,0,0,6.33327962813969,0,0.034965034965035,5.10754804814482,2.82899726404641,35,0,0,0
-10,1978,572,0,0,0,1,0.25,0,0,0,0,0,6.24222,18.4,612,523,2.71850168886727,0,0,6.41673228251233,0,0.034965034965035,5.82460707330288,2.34603562462569,36,0,0,0
-10,1979,572,0,0,0,1,0.25,0,1,0,0,0,6.27476,2.6,720,535,2.72835378202123,0,0,6.5792512120101,0,0.034965034965035,4.2915437105524,2.39203776762053,37,0,0,0
-10,1980,572,0,0,0,1,0.25,0,0,0,0,0,6.30627,1.8,990,547,2.73798732633343,0,0,6.89770494312864,0,0.034965034965035,5.19887113445813,2.84527588487435,38,0,0,0
-10,1981,572,0,0,0,1,0.25,0,0,0,0,0,6.33683,2.9,937,567,2.75358305889291,0,0,6.84268328223842,0,0.034965034965035,6.53954181220781,2.62900541886881,39,0,0,0
-10,1982,572,0,0,0,1,0.25,0,0,0,0,0,6.36647,7.5,860,588,2.76937732607614,0,0,6.75693238924755,0,0.034965034965035,5.36316067594455,2.42162420127506,36.0481598655897,12.6692508699419,0,0
-10,1983,572,0,0,0,1,0.25,0,0,0,0,0,6.39693,-1,860,610,2.78532983501077,0,0,6.75693238924755,0,0.034965034965035,5.72620938404561,2.26021538433174,37.6941755485565,10.4920709429119,0,0
-10,1984,572,0,0,0,1,0.25,0,0,0,0,0,6.42487,0.7,741,633,2.80140371001736,0,0,6.60800062529609,0,0.034965034965035,5.35721710313196,3.50480243735326,38.0728575845408,15.8747428375497,0,0
-10,1985,572,0,0,0,1,0.25,0,0,0,0,0,6.45677,8,521,657,2.81756536955978,0,0,6.25575004175337,0,0.034965034965035,5.7396405197232,2.52970016796707,40.8021314451002,13.1912467128115,0,0
-10,1986,572,0,0,0,1,0.25,0,0,0,0,0,6.49072,8,624,681,2.83314711191279,0,0,6.43615036836943,0,0.034965034965035,5.82036294265908,2.70563001337146,34.1397288364193,18.9615382802261,0,0
-10,1987,572,0,0,0,1,0.25,0,0,0,0,0,6.52649,12.3,779,701,2.84695532501982,0,0,6.65801104587075,0,0.034965034965035,6.39020096494047,3.2145185802284,36.9072494972661,14.3041729116597,0,0
