polity2,Year,CCode,sanctions,sanctionsl1,dpolity,S,W,ndpolity,ds,dw,lagus,lagun,lagpopgled,laggdpchng,industry1,GDP_UN,energy2,pop1,logpop,urban01,MEast,demaut,lGDP_UN,dpolityb,Pdpolity
-7,1977,95,0,0,0,1,0,0,0,0,0,0,7.47767,1.6,18,1131,2.77258872223978,1746,3.24204423936955,563,0,0.150000005960464,7.03085747611612,0,0.06426735218509
-6,1978,95,0,0,1,1,0.5,0,0,0,0,0,7.5032,1.1,19,1308,3.52636052461616,1774,3.24895361549571,586,0,0.200000002980232,7.17625453201714,1,0.186274509803922
-6,1979,95,0,0,0,1,0.5,0,0,0.5,0,0,7.52822,9.8,20,1461,3.63758615972639,1802,3.25575478664304,610,0,0.200000002980232,7.2868764117507,0,0.186274509803922
-6,1980,95,0,0,0,1,0.5,0,0,0,0,0,7.55239,4.5,21,1818,3.61091791264422,1831,3.2626883443017,619,0,0.200000002980232,7.50549227473742,0,0.186274509803922
-6,1981,95,0,0,0,1,0.5,0,0,0,0,0,7.57558,15.2,22,2001,-Inf,1876,3.27323283404305,627,0,0.200000002980232,7.60140233458373,0,0.186274509803922
-5,1982,95,0,0,1,1,0.5,0,0,0,0,0,7.59787,8.9,NA,2072,-Inf,1922,3.28375338333253,636,0,0.25,7.63626960337937,1,0.232323232323232
-5,1983,95,0,0,0,1,0.25,0,0,0,0,0,7.61923,3.9,NA,2130,-Inf,1968,3.29402509409532,645,0,0.25,7.66387725870347,0,0.232323232323232
-6,1984,95,0,0,-1,1,0.25,1,0,-0.25,0,0,7.63998,-1.5,NA,2204,-Inf,2016,3.30449052777349,654,0,0.200000002980232,7.6980291702728,1,0.186274509803922
-6,1985,95,0,0,0,1,0.25,0,0,0,0,0,7.66052,2.2,NA,2301,-Inf,2065,3.31492005599242,663,0,0.200000002980232,7.74109909003537,0,0.186274509803922
-6,1986,95,0,0,0,1,0.25,0,0,0,0,0,7.6811,5.1,NA,2381,-Inf,2116,3.32551566336315,672,0,0.200000002980232,7.77527584648686,0,0.186274509803922
-8,1987,95,1,0,-2,1,0.25,1,0,0,0,0,7.70157,4.5,NA,2405,-Inf,2167,3.33585891131982,682,0,0.100000001490116,7.78530518253986,1,0.0826086956521739
-8,1988,95,1,1,0,1,0.25,0,0,0,1,0,7.72194,3,NA,2106,-Inf,2220,3.34635297445064,691,0,0.100000001490116,7.65254569269392,0,0.0826086956521739
8,1989,95,1,1,16,0,0.5,0,0,0,1,0,7.7422,-10.1,NA,2069,-Inf,2274,3.35679046035172,701,0,0.899999976158142,7.63482067774554,1,0.133828996282528
8,1990,95,1,1,0,1,0.75,0,-1,0.25,1,0,7.76234,1.6,NA,2204,4.39444915467244,2329,3.36716948853468,710,0,0.899999976158142,7.6980291702728,0,0.133828996282528
8,1991,95,0,1,0,1,0.75,0,1,0.25,1,0,7.78239,8.1,NA,2374,4.29045944114839,2396,3.37948681371727,720,0,0.899999976158142,7.77233157516961,0,0.133828996282528
8,1992,95,0,0,0,1,0.75,0,0,0,0,0,7.80194,9.4,NA,2644,4.17438726989564,2464,3.39164070349239,730,0,0.899999976158142,7.88004820097158,0,0.133828996282528
8,1993,95,0,0,0,1,0.75,0,0,0,0,0,7.82098,8.2,NA,2829,NA,2535,3.40397796366935,741,0,0.899999976158142,7.94767857130157,0,0.133828996282528
9,1994,95,0,0,1,1,1,0,0,0,0,0,7.83953,5.5,NA,2956,4.36944785246702,2583,3.41212440617332,751,0,0.949999988079071,7.99159228206809,1,0.109243697478992
9,1995,95,0,0,0,1,1,0,0,0.25,0,0,7.85757,2.9,NA,2961,4.36944785246702,2631,3.4201208480857,761,0,0.949999988079071,7.99328232810159,0,0.109243697478992
9,1996,95,0,0,0,1,1,0,0,0,0,0,7.87512,1.8,NA,2991,4.56434819146784,2674,3.42716140292597,772,0,0.949999988079071,8.00336305862995,0,0.109243697478992
9,1997,95,0,0,0,1,1,0,0,0,0,0,7.89133,2.8,NA,3114,4.51085950651685,2718,3.43424945239648,783,0,0.949999988079071,8.04366335239394,0,0.109243697478992
9,1998,95,0,0,0,1,1,0,0,0,0,0,7.90802,4.5,NA,3294,NA,2763,3.44138088491651,794,0,0.949999988079071,8.09985791073758,0,0.109243697478992
9,1999,95,0,0,0,1,1,0,0,0,0,0,7.92443,4.4,NA,3331,NA,2809,3.44855173920158,805,0,0.949999988079071,8.11102783819368,0,0.109243697478992
9,2000,95,0,0,0,1,1,0,0,0,0,0,7.9413,3.2,NA,3396,NA,2839,3.45316539252586,816,0,0.949999988079071,8.13035354743124,0,0.109243697478992
9,2001,95,0,0,0,1,1,0,0,0,0,0,7.95718,2.5,NA,3352,NA,3004,3.46194849520376,827,0,0.949999988079071,8.11731246160197,0,0.109243697478992
7,1972,100,0,0,NA,1,0.75,NA,NA,NA,NA,NA,NA,NA,23,NA,6.52941883826223,22006,4.3425411086233,7637,0,0.850000023841858,NA,NA,0.150943396226415
7,1973,100,0,0,0,1,0.75,0,0,0,NA,NA,NA,NA,23,503,6.47850964220857,22552,4.35318506286355,8031,0,0.850000023841858,6.22059017009974,0,0.150943396226415
8,1974,100,0,0,1,1,0.75,0,0,0,NA,NA,NA,NA,24,590,6.40522845803084,23175,4.36501974281653,8320,0,0.899999976158142,6.38012253689976,1,0.133828996282528
8,1975,100,0,0,0,1,0.75,0,0,0,NA,NA,NA,NA,24,612,6.35088571671474,23800,4.37657695705651,8620,0,0.899999976158142,6.41673228251233,0,0.133828996282528
8,1976,100,0,0,0,1,0.75,0,0,0,NA,NA,10.1418,NA,23,700,6.2841341610708,24424,4.38781679129061,8930,0,0.899999976158142,6.5510803350434,0,0.133828996282528
8,1977,100,0,0,0,1,0.75,0,0,0,0,0,10.1651,4.7,23,868,6.27852142416584,25048,4.39877305460886,9252,0,0.899999976158142,6.76619171466035,0,0.133828996282528
8,1978,100,0,0,0,1,0.75,0,0,0,0,0,10.1882,4.2,25,1014,6.3261494731551,25626,4.40868082181047,9585,0,0.899999976158142,6.92165818415113,0,0.133828996282528
8,1979,100,0,0,0,1,0.75,0,0,0,0,0,10.211,8.5,27,1191,6.29526600143965,26217,4.41858299406699,9931,0,0.899999976158142,7.0825485693553,0,0.133828996282528
8,1980,100,0,0,0,1,0.75,0,0,0,0,0,10.2336,5.4,30,1392,6.28226674689601,26822,4.42849115817552,10288,0,0.899999976158142,7.23849684089437,0,0.133828996282528
8,1981,100,0,0,0,1,0.75,0,0,0,0,0,10.2558,4.1,31,1484,-Inf,27441,4.43839993380471,10659,0,0.899999976158142,7.30249642372733,0,0.133828996282528
8,1982,100,0,0,0,1,0.75,0,0,0,0,0,10.2782,2.3,NA,1554,-Inf,28074,4.44830429557582,11043,0,0.899999976158142,7.34858753092759,0,0.133828996282528
8,1983,100,0,0,0,1,0.75,0,0,0,0,0,10.3,0.9,NA,1512,-Inf,28721,4.45819955698117,11441,0,0.899999976158142,7.32118855673948,0,0.133828996282528
8,1984,100,0,0,0,1,0.75,0,0,0,0,0,10.3212,1.6,NA,1463,-Inf,29099,4.46387806452047,11853,0,0.899999976158142,7.28824440102012,0,0.133828996282528
8,1985,100,0,0,0,1,0.75,0,0,0,0,0,10.3421,3.4,NA,1307,-Inf,29481,4.46954221077169,12280,0,0.899999976158142,7.17548971362422,0,0.133828996282528
8,1986,100,0,0,0,1,0.75,0,0,0,0,0,10.3628,3.1,NA,1282,-Inf,30373,4.48248769014347,12722,0,0.899999976158142,7.15617663748062,0,0.133828996282528
8,1987,100,0,0,0,1,0.75,0,0,0,0,0,10.3832,5.8,NA,1308,-Inf,31293,4.49544720012258,13180,0,0.899999976158142,7.17625453201714,0,0.133828996282528
8,1988,100,0,0,0,1,0.75,0,0,0,0,0,10.4031,5.4,NA,1383,-Inf,32240,4.50839503313305,13655,0,0.899999976158142,7.23201033166476,0,0.133828996282528
8,1989,100,0,0,0,1,0.75,0,0,0,0,0,10.4229,4.1,NA,1367,-Inf,33215,4.52133425677757,14147,0,0.899999976158142,7.22037383672395,0,0.133828996282528
8,1990,100,0,0,0,1,0.75,0,0,0,0,0,10.4426,3.4,NA,1365,7.10414409298753,34221,4.53429269626693,14656,0,0.899999976158142,7.21890970761906,0,0.133828996282528
9,1991,100,0,0,1,1,0.75,0,0,0,0,0,10.4622,4.3,NA,1371,7.1074254741107,35257,4.54724535564127,15184,0,0.949999988079071,7.22329567956231,1,0.109243697478992
9,1992,100,0,0,0,1,0.75,0,0,0,0,0,10.4819,2,NA,1438,7.05531284333975,36324,4.5601936670042,15731,0,0.949999988079071,7.27100853828099,0,0.109243697478992
9,1993,100,0,0,0,1,0.75,0,0,0,0,0,10.5013,4,NA,1633,NA,37665,4.5759379717686,16298,0,0.949999988079071,7.39817409297047,0,0.109243697478992
9,1994,100,0,0,0,1,0.75,0,0,0,0,0,10.5207,5.7,NA,2114,7.07834157955767,38235,4.58246109452495,16885,0,0.949999988079071,7.65633716643018,0,0.109243697478992
7,1995,100,0,0,-2,1,0.75,1,0,0,0,0,10.5403,5.1,NA,2400,7.24279792279376,38814,4.58898840152413,17493,0,0.850000023841858,7.78322401633604,1,0.150943396226415
7,1996,100,1,0,0,1,0.75,0,0,0,0,0,10.5599,5.2,NA,2474,7.31920245876785,39511,4.59671802155657,18123,0,0.850000023841858,7.81359155295243,0,0.150943396226415
7,1997,100,1,1,0,1,0.75,0,0,0,1,0,10.5786,2.1,NA,2668,7.34923082461333,40215,4.60438807303856,18776,0,0.850000023841858,7.88908440703551,0,0.150943396226415
7,1998,100,1,1,0,1,0.75,0,0,0,1,0,10.5977,3.4,NA,2421,NA,40827,4.61094746879606,19452,0,0.850000023841858,7.79193595693806,0,0.150943396226415
7,1999,100,0,1,0,1,0.75,0,0,0,1,0,10.6165,0.6,NA,2084,NA,41589,4.61897847795803,20153,0,0.850000023841858,7.64204440287326,0,0.150943396226415
7,2000,100,1,0,0,1,0.75,0,0,0,0,0,10.6344,-4.2,NA,1989,NA,42321,4.62655592106283,20647,0,0.850000023841858,7.59538727885397,0,0.150943396226415
7,2001,100,0,1,0,1,0.75,0,0,0,0,0,10.6525,2.9,NA,1908,NA,43071,4.63418495510229,21153,0,0.850000023841858,7.55381085200823,0,0.150943396226415
9,1972,101,0,0,NA,1,1,NA,NA,NA,NA,NA,NA,NA,38,NA,9.72836005632241,11057,4.04363730959257,4216,0,0.949999988079071,NA,NA,0.109243697478992
9,1973,101,0,0,0,1,1,0,0,0,NA,NA,NA,NA,42,1732,9.75458142928158,11393,4.05663809737965,4415,0,0.949999988079071,7.45703208912238,0,0.109243697478992
9,1974,101,0,0,0,1,1,0,0,0,NA,NA,NA,NA,43,2575,9.61840210593161,11729,4.06926098628475,4622,0,0.949999988079071,7.85360481309784,0,0.109243697478992
9,1975,101,0,0,0,1,1,0,0,0,NA,NA,NA,NA,44,2616,9.36631795343053,12065,4.0815273262448,4840,0,0.949999988079071,7.86940171257709,0,0.109243697478992
9,1976,101,0,0,0,1,1,0,0,0,NA,NA,9.45203,NA,42,2885,9.32652212626559,12401,4.0934567074986,5067,0,0.949999988079071,7.9672801789422,0,0.109243697478992
9,1977,101,0,0,0,1,1,0,0,0,0,0,9.48744,8.8,39,3206,9.26926943950547,12737,4.10506714881012,5305,0,0.949999988079071,8.0727793331695,0,0.109243697478992
9,1978,101,0,0,0,1,1,0,0,0,0,0,9.52322,6.7,36,3362,9.21084024701783,13122,4.11800003342128,5555,0,0.949999988079071,8.12029131396856,0,0.109243697478992
9,1979,101,0,0,0,1,1,0,0,0,0,0,9.55834,2.1,41,3996,9.2753787681554,13515,4.13081605003474,5816,0,0.949999988079071,8.29304913976844,0,0.109243697478992
9,1980,101,0,0,0,1,1,0,0,0,0,0,9.59144,1.3,47,4743,9.17823031805795,13913,4.14342078512994,6089,0,0.949999988079071,8.46442512587758,0,0.109243697478992
9,1981,101,0,0,0,1,1,0,0,0,0,0,9.62185,-2,45,5176,-Inf,14517,4.16187687682829,6376,0,0.949999988079071,8.55178783618074,0,0.109243697478992
9,1982,101,0,0,0,1,1,0,0,0,0,0,9.65011,-0.3,NA,5152,-Inf,14878,4.17254455437236,6676,0,0.949999988079071,8.54714026778419,0,0.109243697478992
9,1983,101,0,0,0,1,1,0,0,0,0,0,9.67662,0.7,NA,5008,-Inf,15247,4.18318440029821,6989,0,0.949999988079071,8.51879191277993,0,0.109243697478992
9,1984,101,0,0,0,1,1,0,0,0,0,0,9.70168,-5.6,NA,3581,-Inf,15626,4.19384781997356,7318,0,0.949999988079071,8.18339736999843,0,0.109243697478992
9,1985,101,0,0,0,1,1,0,0,0,0,0,9.72566,-1.4,NA,3616,-Inf,16014,4.20449982417115,7662,0,0.949999988079071,8.19312372151207,0,0.109243697478992
9,1986,101,0,0,0,1,1,0,0,0,0,0,9.74905,0.2,NA,3441,-Inf,16412,4.21516150829487,8022,0,0.949999988079071,8.14351740579748,0,0.109243697478992
9,1987,101,0,0,0,1,1,0,0,0,0,0,9.7724,6.5,NA,2661,-Inf,16820,4.22582599146189,8400,0,0.949999988079071,7.88645727097769,0,0.109243697478992
9,1988,101,0,0,0,1,1,0,0,0,0,0,9.79632,3.6,NA,3250,-Inf,17238,4.23648687637559,8795,0,0.949999988079071,8.08641027532378,0,0.109243697478992
9,1989,101,0,0,0,1,1,0,0,0,0,0,9.82146,5.8,NA,2252,-Inf,17666,4.24713822610089,9208,0,0.949999988079071,7.71957398925958,0,0.109243697478992
9,1990,101,0,0,0,1,1,0,0,0,0,0,9.84854,-8.6,NA,2492,8.97613587330255,18105,4.25779852915303,9641,0,0.949999988079071,7.82084087990734,0,0.109243697478992
9,1991,101,0,0,0,1,1,0,0,0,0,0,9.87827,6.5,NA,2676,9.03228968203287,18873,4.27584093990467,10094,0,0.949999988079071,7.89207842124812,0,0.109243697478992
8,1992,101,0,0,-1,1,0.75,1,0,0,0,0,9.90209,9.7,NA,2953,8.98130449495713,19673,4.2938705919529,10569,0,0.899999976158142,7.99057688174392,1,0.133828996282528
8,1993,101,0,0,0,1,0.75,0,0,-0.25,0,0,9.9253,6.1,NA,2868,NA,20507,4.31190213141949,11066,0,0.899999976158142,7.96137020171951,0,0.133828996282528
8,1994,101,0,0,0,1,0.75,0,0,0,0,0,9.94798,0.3,NA,2728,9.12063445889169,21377,4.32994675724024,11586,0,0.899999976158142,7.91132401896335,0,0.133828996282528
8,1995,101,0,0,0,1,0.75,0,0,0,0,0,9.97007,-2.3,NA,3536,9.11954000764969,21644,4.33533752526054,12131,0,0.899999976158142,8.17075142375753,0,0.133828996282528
8,1996,101,0,0,0,1,0.75,0,0,0,0,0,9.99168,4,NA,3154,9.1075321519945,22311,4.34851903620715,12702,0,0.899999976158142,8.05642676752298,0,0.133828996282528
8,1997,101,0,0,0,1,0.75,0,0,0,0,0,10.0128,-0.2,NA,3883,9.17201525765451,22777,4.35749652179556,13300,0,0.899999976158142,8.26436332973167,0,0.133828996282528
8,1998,101,0,0,0,1,0.75,0,0,0,0,0,10.0335,6.4,NA,4110,NA,23436,4.36988348933548,13926,0,0.899999976158142,8.32117830749028,0,0.133828996282528
7,1999,101,0,0,-1,1,0.75,1,0,0,0,0,10.0537,0.2,NA,4341,NA,23706,4.37485828006509,14581,0,0.850000023841858,8.37586001529959,1,0.150943396226415
7,2000,101,1,0,0,1,0.75,0,0,0,0,0,10.0735,-6.1,NA,4995,NA,24169,4.38325868170817,15267,0,0.850000023841858,8.51619269108265,0,0.150943396226415
6,2001,101,0,1,-1,1,0.75,1,0,0,0,0,10.0929,3.2,NA,5098,NA,24621,4.39165832872247,15986,0,0.800000011920929,8.53660358493606,1,0.165680473372781
1,1972,110,0,0,NA,1,0.5,NA,NA,NA,NA,NA,NA,NA,22,NA,-Inf,743,2.87098881376058,0,0,0.550000011920929,NA,NA,0.357142857142857
1,1973,110,0,0,0,1,0.5,0,0,0,NA,NA,NA,NA,22,422,-Inf,745,2.87215627274829,0,0,0.550000011920929,6.04500531403601,0,0.357142857142857
1,1974,110,0,0,0,1,0.5,0,0,0,NA,NA,NA,NA,23,588,-Inf,747,2.8733206018154,0,0,0.550000011920929,6.37672694789863,0,0.357142857142857
1,1975,110,0,0,0,1,0.5,0,0,0,NA,NA,NA,NA,24,687,-Inf,749,2.87448181769947,0,0,0.550000011920929,6.53233429222235,0,0.357142857142857
1,1976,110,0,0,0,1,0.5,0,0,0,NA,NA,6.59851,NA,25,603,-Inf,751,2.87563993700417,0,0,0.550000011920929,6.40191719672719,0,0.357142857142857
1,1977,110,0,0,0,1,0.5,0,0,0,0,0,6.60428,2.9,26,591,-Inf,753,2.8767949762007,0,0,0.550000011920929,6.3818160174061,0,0.357142857142857
0,1978,110,0,0,-1,1,0.5,1,0,0,0,0,6.61024,-2.6,27,661,-Inf,755,2.87794695162919,0,0,0.5,6.49375383985169,1,0.323529411764706
0,1979,110,0,0,0,1,0.5,0,0,0,0,0,6.61668,-2.9,28,686,-Inf,757,2.87909587950007,0,0,0.5,6.53087762772588,0,0.323529411764706
-7,1980,110,0,0,-7,1,0.5,1,0,0,0,0,6.62391,-1.4,29,777,-Inf,759,2.88024177589548,0,0,0.150000005960464,6.65544035036765,1,0.06426735218509
-7,1981,110,0,0,0,1,0.5,0,0,0,0,0,6.632,1.8,30,745,-Inf,754,2.87737134586977,0,0,0.150000005960464,6.61338421837956,0,0.06426735218509
-7,1982,110,0,0,0,1,0.5,0,0,0,0,0,6.64108,-0.5,NA,632,-Inf,748,2.87390159786446,0,0,0.150000005960464,6.44888939414686,0,0.06426735218509
-7,1983,110,0,0,0,1,0.5,0,0,0,0,0,6.65149,-10.4,NA,638,-Inf,743,2.87098881376058,0,0,0.150000005960464,6.45833828334479,0,0.06426735218509
-7,1984,110,0,0,0,1,0.5,0,0,0,0,0,6.66194,-9.3,NA,586,-Inf,738,2.86805636182304,0,0,0.150000005960464,6.37331978957701,0,0.06426735218509
-7,1985,110,0,0,0,1,0.5,0,0,0,0,0,6.67041,2.1,NA,613,-Inf,733,2.86510397464113,0,0,0.150000005960464,6.41836493593621,0,0.06426735218509
-7,1986,110,0,0,0,1,0.5,0,0,0,0,0,6.67582,1,NA,693,-Inf,727,2.86153441085904,0,0,0.150000005960464,6.5410299991899,0,0.06426735218509
-7,1987,110,0,0,0,1,0.5,0,0,0,0,0,6.67633,0.2,NA,463,-Inf,722,2.85853719756964,100,0,0.150000005960464,6.13772705408623,0,0.06426735218509
-7,1988,110,0,0,0,1,0.5,0,0,0,0,0,6.67683,0.8,NA,560,-Inf,717,2.8555191556678,103,0,0.150000005960464,6.32793678372919,0,0.06426735218509
-7,1989,110,0,0,0,1,0.5,0,0,0,0,0,6.67733,-2.6,NA,518,-Inf,712,2.85247999363686,106,0,0.150000005960464,6.24997524225948,0,0.06426735218509
-7,1990,110,0,0,0,1,0.5,0,0,0,0,0,6.67784,-4.9,NA,542,0,707,2.8494194137969,109,0,0.150000005960464,6.29526600143965,0,0.06426735218509
-7,1991,110,0,0,0,1,0.5,0,0,0,0,0,6.67834,-3,NA,477,0,702,2.84633711212981,113,0,0.150000005960464,6.16751649088834,0,0.06426735218509
6,1992,110,0,0,13,1,0.75,0,0,0,0,0,6.68827,6,NA,511,0,706,2.85003325768977,116,0,0.800000011920929,6.2363695902037,1,0.165680473372781
6,1993,110,0,0,0,1,0.75,0,0,0.25,0,0,6.69716,7.8,NA,635,NA,710,2.85369821177617,120,0,0.800000011920929,6.45362499889269,0,0.165680473372781
6,1994,110,0,0,0,1,0.75,0,0,0,0,0,6.70542,8.2,NA,739,NA,714,2.85733249643127,123,0,0.800000011920929,6.6052979209482,0,0.165680473372781
6,1995,110,0,0,0,1,0.75,0,0,0,0,0,6.71338,8.4,NA,839,NA,718,2.86093662070009,127,0,0.800000011920929,6.73221070646721,0,0.165680473372781
6,1996,110,0,0,0,1,0.75,0,0,0,0,0,6.72143,5.1,NA,947,NA,722,2.86451108105839,131,0,0.800000011920929,6.85329909318608,0,0.165680473372781
6,1997,110,0,0,0,1,0.75,0,0,0,0,0,6.72931,7,NA,1001,NA,726,2.86805636182304,135,0,0.800000011920929,6.90875477931522,0,0.165680473372781
6,1998,110,0,0,0,1,0.75,0,0,0,0,0,6.61881,6.2,NA,954,NA,730,2.87157293554588,139,0,0.800000011920929,6.86066367144829,0,0.165680473372781
6,1999,110,0,0,0,1,0.75,0,0,0,0,0,6.62331,-1.7,NA,919,NA,734,2.8750612633917,143,0,0.800000011920929,6.82328612235569,0,0.165680473372781
6,2000,110,1,0,0,1,0.75,0,0,0,0,0,6.62849,3.8,NA,939,NA,738,2.87909587950007,148,0,0.800000011920929,6.84481547920826,0,0.165680473372781
6,2001,110,0,1,0,1,0.75,0,0,0,0,0,6.62849,-1.3,NA,935,NA,743,2.88252453795488,152,0,0.800000011920929,6.84054652928869,0,0.165680473372781
-5,1972,130,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,20,NA,6.50279004591562,6307,3.79982283099332,1426,0,0.25,NA,NA,0.232323232323232
-5,1973,130,0,0,0,0,0,0,0,-0.75,NA,NA,NA,NA,23,402,7.44658509915773,6414,3.80712895559242,1451,0,0.25,5.99645208861902,0,0.232323232323232
-5,1974,130,0,0,0,0,0,0,0,0,NA,NA,NA,NA,22,582,7.26961674960817,6522,3.81438079446994,1476,0,0.25,6.36647044773144,0,0.232323232323232
-5,1975,130,0,0,0,0,0,0,0,0,NA,NA,NA,NA,19,657,7.13807303404435,6743,3.82885315967664,1586,0,0.25,6.48768401848461,0,0.232323232323232
-5,1976,130,0,0,0,0,0,0,0,0,NA,NA,8.84029,NA,19,787,7.25488481007734,6971,3.84329508273651,1704,0,0.25,6.6682282484174,0,0.232323232323232
-5,1977,130,0,0,0,0,0,0,0,0,0,0,8.86911,9.2,24,958,7.19142933003638,7207,3.85775452205944,1830,0,0.25,6.86484777797086,0,0.232323232323232
-5,1978,130,0,0,0,0,0,0,0,0,0,0,8.89777,6.5,29,1070,7.25770767716004,7451,3.87221456339759,1967,0,0.25,6.97541392745595,0,0.232323232323232
9,1979,130,0,0,14,1,0.75,0,0,0,0,0,8.92623,6.6,32,1272,7.28892769452126,7703,3.8866598978612,2113,0,0.949999988079071,7.14834574390007,1,0.109243697478992
9,1980,130,0,0,0,1,0.75,0,1,0.75,0,0,8.95442,5.3,35,1551,7.2115567333138,7964,3.90113125135537,2270,0,0.949999988079071,7.34665516317654,0,0.109243697478992
9,1981,130,0,0,0,1,0.75,0,0,0,0,0,8.98231,4.9,38,1794,-Inf,8233,3.91555811541152,2375,0,0.949999988079071,7.49220304261874,0,0.109243697478992
9,1982,130,0,0,0,1,0.75,0,0,0,0,0,9.00986,3.9,NA,1733,-Inf,8512,3.93003161495097,2485,0,0.949999988079071,7.45760928971561,0,0.109243697478992
9,1983,130,0,0,0,1,0.75,0,0,0,0,0,9.03703,1.2,NA,1548,-Inf,8713,3.94016771403407,2601,0,0.949999988079071,7.34471905414967,0,0.109243697478992
8,1984,130,0,0,-1,1,0.75,1,0,0,0,0,9.06379,-2.8,NA,1543,-Inf,8918,3.95026746801359,2721,0,0.899999976158142,7.34148385236316,1,0.133828996282528
8,1985,130,0,0,0,1,0.75,0,0,0,0,0,9.0901,4.2,NA,1846,-Inf,9128,3.96037563141016,2848,0,0.899999976158142,7.5207764150628,0,0.133828996282528
8,1986,130,0,0,0,1,0.75,0,0,0,0,0,9.11592,4.3,NA,1271,-Inf,9343,3.97048634884765,2980,0,0.899999976158142,7.14755927118945,0,0.133828996282528
8,1987,130,0,0,0,1,0.75,0,0,0,0,0,9.14121,3.1,NA,1159,-Inf,9563,3.98059415577622,3118,0,0.899999976158142,7.05531284333975,0,0.133828996282528
9,1988,130,0,0,1,1,0.75,0,0,0,0,0,9.16595,-6,NA,1076,-Inf,9788,3.99069396067975,3262,0,0.949999988079071,6.98100574072173,1,0.109243697478992
9,1989,130,0,0,0,1,0.75,0,0,0,0,0,9.19008,10.5,NA,1031,-Inf,10019,4.00082437660561,3414,0,0.949999988079071,6.93828448401696,0,0.109243697478992
9,1990,130,0,0,0,1,0.75,0,0,0,0,0,9.21357,0.3,NA,1096,7.32712329225929,10255,4.01093566470438,3572,0,0.949999988079071,6.99942246750796,0,0.109243697478992
9,1991,130,0,0,0,1,0.75,0,0,0,0,0,9.2364,3,NA,1178,7.35115822643069,10495,4.02098244291842,3738,0,0.949999988079071,7.07157336421153,0,0.109243697478992
9,1992,130,0,0,0,1,0.75,0,0,0,0,0,9.25896,5,NA,1242,7.39203156751459,10741,4.0310447165837,3911,0,0.949999988079071,7.12447826249342,0,0.109243697478992
9,1993,130,0,0,0,1,0.75,0,0,0,0,0,9.28127,3.6,NA,1374,NA,10981,4.04064189154454,4092,0,0.949999988079071,7.22548147278229,0,0.109243697478992
9,1994,130,0,0,0,1,0.75,0,0,0,0,0,9.30331,2,NA,1661,7.40488757561612,11221,4.0500315623684,4282,0,0.949999988079071,7.41517510961329,0,0.109243697478992
9,1995,130,1,0,0,1,0.75,0,0,0,0,0,9.32509,4.7,NA,1771,7.52185925220163,11460,4.05918461763137,4481,0,0.949999988079071,7.47929963778283,0,0.109243697478992
9,1996,130,1,1,0,1,0.75,0,0,0,1,0,9.34662,1.7,NA,1831,7.47816969415979,11698,4.0681116170273,4689,0,0.949999988079071,7.51261754467451,0,0.109243697478992
8,1997,130,1,1,-1,1,0.75,1,0,0,1,0,9.36717,2.4,NA,1999,7.49554194388426,11936,4.07685881012859,4906,0,0.899999976158142,7.6004023345004,1,0.133828996282528
9,1998,130,1,1,1,1,0.75,0,0,0,1,0,9.3874,4.1,NA,1934,NA,12175,4.08546896988667,5134,0,0.949999988079071,7.56734567601324,1,0.109243697478992
9,1999,130,0,1,0,1,0.75,0,0,0,1,0,9.40714,2.1,NA,1364,NA,12411,4.09380677561517,5372,0,0.949999988079071,7.21817683840341,0,0.109243697478992
6,2000,130,0,0,-3,1,0.75,1,0,0,0,0,9.42642,-6.3,NA,1283,NA,12646,4.1019531774772,5621,0,0.800000011920929,7.15695636461564,1,0.165680473372781
6,2001,130,0,0,0,1,0.75,0,0,0,1,0,9.4451,2.8,NA,1666,NA,12922,4.11008442288692,5882,0,0.800000011920929,7.41818082272679,0,0.165680473372781
-7,1972,135,1,1,NA,0,0,NA,NA,NA,NA,NA,NA,NA,31,NA,5.68697535633982,14460,4.16016829295851,4529,0,0.150000005960464,NA,NA,0.06426735218509
-7,1973,135,1,1,0,0,0,0,0,0,NA,NA,NA,NA,31,643,5.7037824746562,14910,4.17347764345299,4823,0,0.150000005960464,6.46614472423762,0,0.06426735218509
-7,1974,135,1,1,0,0,0,0,0,0,NA,NA,NA,NA,31,788,5.75257263882563,15383,4.18704104004233,5117,0,0.150000005960464,6.66949808985788,0,0.06426735218509
-7,1975,135,0,1,0,0,0,0,0,0,NA,NA,NA,NA,31,936,5.69035945432406,15839,4.19972775880706,5412,0,0.150000005960464,6.84161547647759,0,0.06426735218509
-7,1976,135,0,0,0,0,0,0,0,0,NA,NA,9.62648,NA,36,869,5.7268477475872,16090,4.20655604409903,5718,0,0.150000005960464,6.76734312526539,0,0.06426735218509
-7,1977,135,0,0,0,0,0,0,0,0,0,0,9.6539,2,35,762,5.8664680569333,16520,4.21801004298436,6024,0,0.150000005960464,6.63594655568665,0,0.06426735218509
-2,1978,135,0,0,5,0,0,0,0,0,0,0,9.6811,0.4,38,637,6.26909628370626,16820,4.22582599146189,6331,0,NA,6.45676965557216,1,0.206185567010309
3,1979,135,0,0,5,0,0,0,0,0,0,0,9.70794,0.3,41,792,6.46146817635372,17109,4.23322462630477,6637,0,NA,6.67456139181443,1,0.257142857142857
7,1980,135,0,0,4,1,0.75,0,0,0,0,0,9.73423,5.8,45,1028,6.4707995037826,17403,4.24062412018726,6944,0,0.850000023841858,6.93537044601511,1,0.150943396226415
